name,party,race_type,date,state,district,incumbent,incumbent_first_elected,pct
jack trammell,d,house,11/4/14 0:00,TX,25,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,26,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,26,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,27,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,27,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,28,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,28,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,29,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,29,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,30,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,30,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,31,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,31,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,32,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,32,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,33,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,33,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,34,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,34,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,35,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,35,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,TX,36,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,TX,36,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,UT,1,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,UT,1,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,UT,2,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,UT,2,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,UT,3,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,UT,3,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,UT,4,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,UT,4,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VT,0,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VT,0,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,1,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,1,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,2,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,2,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,3,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,3,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,4,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,4,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,5,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,5,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,6,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,6,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,7,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,7,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,8,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,8,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,9,eric cantor,2000,62
jack trammell,d,house,11/4/14 0:00,VA,9,eric cantor,2000,38
dave brat,r,house,11/4/14 0:00,VA,10,eric cantor,2000,62
