name,party,race_type,date,state,district,incumbent,incumbent_first_elected,pct
bell,r,house,2016-11-08 00:00:00,LA,6,garret graves,2014,10.1
jermaine sampson,d,house,2016-11-08 00:00:00,LA,6,garret graves,2014,9.0
richard fontanesi,o,house,2016-11-08 00:00:00,LA,6,garret graves,2014,2
chellie pingree,d,house,2016-11-08 00:00:00,ME,1,chellie pingree,2008,58.0
mark holbrook,r,house,2016-11-08 00:00:00,ME,1,chellie pingree,2008,42.0
bruce poliquin,r,house,2016-11-08 00:00:00,ME,2,bruce poliquin,2014,54.8
emily cain,d,house,2016-11-08 00:00:00,ME,2,bruce poliquin,2014,45.2
andy harris,r,house,2016-11-08 00:00:00,MD,1,andy harris,2010,67.0
joe werner,d,house,2016-11-08 00:00:00,MD,1,andy harris,2010,28.6
matt beers,o,house,2016-11-08 00:00:00,MD,1,andy harris,2010,4.2
dutch ruppersberger,d,house,2016-11-08 00:00:00,MD,2,dutch ruppersberger,2002,62.1
pat mcdonough,r,house,2016-11-08 00:00:00,MD,2,dutch ruppersberger,2002,33.1
kristin kasprzak,o,house,2016-11-08 00:00:00,MD,2,dutch ruppersberger,2002,4.6
john sarbanes,d,house,2016-11-08 00:00:00,MD,3,john sarbanes,2006,63.2
mark plaster,r,house,2016-11-08 00:00:00,MD,3,john sarbanes,2006,33.9
eze nnabu,o,house,2016-11-08 00:00:00,MD,3,john sarbanes,2006,2.8
anthony g brown,d,house,2016-11-08 00:00:00,MD,4,donna edwards,2008,74.1
george mcdermott,r,house,2016-11-08 00:00:00,MD,4,donna edwards,2008,21.4
ben krause,o,house,2016-11-08 00:00:00,MD,4,donna edwards,2008,1.8
kamesha clark,o,house,2016-11-08 00:00:00,MD,4,donna edwards,2008,2.6
steny hoyer,d,house,2016-11-08 00:00:00,MD,5,steny hoyer,1981,67.4
mark arness,r,house,2016-11-08 00:00:00,MD,5,steny hoyer,1981,29.4
jason summers,o,house,2016-11-08 00:00:00,MD,5,steny hoyer,1981,3.1
john delaney,d,house,2016-11-08 00:00:00,MD,6,john delaney,2012,56.0
amie hoeber,r,house,2016-11-08 00:00:00,MD,6,john delaney,2012,40.1
david howser,o,house,2016-11-08 00:00:00,MD,6,john delaney,2012,2.1
george gluck,o,house,2016-11-08 00:00:00,MD,6,john delaney,2012,1.8
elijah cummings,d,house,2016-11-08 00:00:00,MD,7,elijah cummings,1996,74.9
corrogan vaughn,r,house,2016-11-08 00:00:00,MD,7,elijah cummings,1996,21.8
myles hoenig,o,house,2016-11-08 00:00:00,MD,7,elijah cummings,1996,3.0
jamie raskin,d,house,2016-11-08 00:00:00,MD,8,chris van hollen,2002,60.6
dan cox,r,house,2016-11-08 00:00:00,MD,8,chris van hollen,2002,34.2
jasen wunder,o,house,2016-11-08 00:00:00,MD,8,chris van hollen,2002,2.0
nancy wallace,o,house,2016-11-08 00:00:00,MD,8,chris van hollen,2002,3.1
richard neal,d,house,2016-11-08 00:00:00,MA,1,richard neal,1988,73.3
frederick mayock,o,house,2016-11-08 00:00:00,MA,1,richard neal,1988,17.9
thomas simmons,o,house,2016-11-08 00:00:00,MA,1,richard neal,1988,8.6
jim mcgovern,d,house,2016-11-08 00:00:00,MA,2,jim mcgovern,1996,98.2
niki tsongas,d,house,2016-11-08 00:00:00,MA,3,niki tsongas,2007,68.7
ann wofford,r,house,2016-11-08 00:00:00,MA,3,niki tsongas,2007,31.2
joe kennedy,d,house,2016-11-08 00:00:00,MA,4,joe kennedy,2012,70.1
david rosa,r,house,2016-11-08 00:00:00,MA,4,joe kennedy,2012,29.8
katherine clark,d,house,2016-11-08 00:00:00,MA,5,katherine clark,2013,98.6
seth moulton,d,house,2016-11-08 00:00:00,MA,6,seth moulton,2014,98.4
mike capuano,d,house,2016-11-08 00:00:00,MA,7,mike capuano,1998,98.6
stephen lynch,d,house,2016-11-08 00:00:00,MA,8,stephen lynch,2001,72.4
william burke,r,house,2016-11-08 00:00:00,MA,8,stephen lynch,2001,27.5
bill keating,d,house,2016-11-08 00:00:00,MA,9,bill keating,2010,55.7
mark alliegro,r,house,2016-11-08 00:00:00,MA,9,bill keating,2010,33.6
paul harrington,o,house,2016-11-08 00:00:00,MA,9,bill keating,2010,6.9
jack bergman,r,house,2016-11-08 00:00:00,MI,1,dan benishek,2010,54.9
lon johnson,d,house,2016-11-08 00:00:00,MI,1,dan benishek,2010,40.1
diane bostow,o,house,2016-11-08 00:00:00,MI,1,dan benishek,2010,3.7
ellis boal,o,house,2016-11-08 00:00:00,MI,1,dan benishek,2010,1.3
bill huizenga,r,house,2016-11-08 00:00:00,MI,2,bill huizenga,2010,62.6
dennis b murphy,d,house,2016-11-08 00:00:00,MI,2,bill huizenga,2010,32.5
erwin haas,o,house,2016-11-08 00:00:00,MI,2,bill huizenga,2010,2.4
matthew brady,o,house,2016-11-08 00:00:00,MI,2,bill huizenga,2010,1.6
justin amash,r,house,2016-11-08 00:00:00,MI,3,justin amash,2010,59.5
douglas smith,d,house,2016-11-08 00:00:00,MI,3,justin amash,2010,37.5
john moolenaar,r,house,2016-11-08 00:00:00,MI,4,john moolenaar,2014,61.6
debra wirth,d,house,2016-11-08 00:00:00,MI,4,john moolenaar,2014,32.1
leonard schwartz,o,house,2016-11-08 00:00:00,MI,4,john moolenaar,2014,2.7
jordan salvi,o,house,2016-11-08 00:00:00,MI,4,john moolenaar,2014,1.3
dan kildee,d,house,2016-11-08 00:00:00,MI,5,dan kildee,2012,61.2
al hardwick,r,house,2016-11-08 00:00:00,MI,5,dan kildee,2012,35.1
steve sluka,o,house,2016-11-08 00:00:00,MI,5,dan kildee,2012,2.2
harley mikkelson,o,house,2016-11-08 00:00:00,MI,5,dan kildee,2012,1.5
fred upton,r,house,2016-11-08 00:00:00,MI,6,fred upton,1986,58.7
paul clements,d,house,2016-11-08 00:00:00,MI,6,fred upton,1986,36.4
lorence wenke,o,house,2016-11-08 00:00:00,MI,6,fred upton,1986,4.9
tim walberg,r,house,2016-11-08 00:00:00,MI,7,tim walberg,2010,55.0
gretchen driskell,d,house,2016-11-08 00:00:00,MI,7,tim walberg,2010,40.0
ken proctor,o,house,2016-11-08 00:00:00,MI,7,tim walberg,2010,4.9
mike bishop,r,house,2016-11-08 00:00:00,MI,8,mike bishop,2014,56.0
suzanna shkreli,d,house,2016-11-08 00:00:00,MI,8,mike bishop,2014,39.2
jeff wood,o,house,2016-11-08 00:00:00,MI,8,mike bishop,2014,2.6
maria green,o,house,2016-11-08 00:00:00,MI,8,mike bishop,2014,1.6
sander levin,d,house,2016-11-08 00:00:00,MI,9,sander levin,1982,57.9
christopher morse,r,house,2016-11-08 00:00:00,MI,9,sander levin,1982,37.4
matt orlando,o,house,2016-11-08 00:00:00,MI,9,sander levin,1982,2.8
john mcdermott,o,house,2016-11-08 00:00:00,MI,9,sander levin,1982,1.9
paul mitchell,r,house,2016-11-08 00:00:00,MI,10,candice miller,2002,63.1
frank accavitti jr,d,house,2016-11-08 00:00:00,MI,10,candice miller,2002,32.3
lisa gioia,o,house,2016-11-08 00:00:00,MI,10,candice miller,2002,3.1
benjamin nofs,o,house,2016-11-08 00:00:00,MI,10,candice miller,2002,1.5
dave trott,r,house,2016-11-08 00:00:00,MI,11,dave trott,2014,52.9
anil kumar,d,house,2016-11-08 00:00:00,MI,11,dave trott,2014,40.2
jonathan osment,o,house,2016-11-08 00:00:00,MI,11,dave trott,2014,2.5
kerry bentivolio,o,house,2016-11-08 00:00:00,MI,11,dave trott,2014,4.4
debbie dingell,d,house,2016-11-08 00:00:00,MI,12,debbie dingell,2014,64.3
jeff jones,r,house,2016-11-08 00:00:00,MI,12,debbie dingell,2014,29.3
tom bagwell,o,house,2016-11-08 00:00:00,MI,12,debbie dingell,2014,2.3
dylan calewarts,o,house,2016-11-08 00:00:00,MI,12,debbie dingell,2014,1.3
john conyers,d,house,2016-11-08 00:00:00,MI,13,john conyers,1964,77.1
jeff gorman,r,house,2016-11-08 00:00:00,MI,13,john conyers,1964,15.7
tiffany hayden,o,house,2016-11-08 00:00:00,MI,13,john conyers,1964,3.8
brenda lawrence,d,house,2016-11-08 00:00:00,MI,14,brenda lawrence,2014,78.5
howard klausner,r,house,2016-11-08 00:00:00,MI,14,brenda lawrence,2014,18.7
greg creswell,o,house,2016-11-08 00:00:00,MI,14,brenda lawrence,2014,1.6
marcia squier,o,house,2016-11-08 00:00:00,MI,14,brenda lawrence,2014,1.2
tim walz,d,house,2016-11-08 00:00:00,MN,1,tim walz,2006,50.3
jim hagedorn,r,house,2016-11-08 00:00:00,MN,1,tim walz,2006,49.6
jason lewis,r,house,2016-11-08 00:00:00,MN,2,john kline,2002,47
angie craig,d,house,2016-11-08 00:00:00,MN,2,john kline,2002,45.2
erik paulsen,r,house,2016-11-08 00:00:00,MN,3,erik paulsen,2008,56.7
terri bonoff,d,house,2016-11-08 00:00:00,MN,3,erik paulsen,2008,43
betty mccollum,d,house,2016-11-08 00:00:00,MN,4,betty mccollum,2000,57.8
greg ryan,r,house,2016-11-08 00:00:00,MN,4,betty mccollum,2000,34.4
keith ellison,d,house,2016-11-08 00:00:00,MN,5,keith ellison,2006,69.1
frank nelson drake,r,house,2016-11-08 00:00:00,MN,5,keith ellison,2006,22.3
tom emmer,r,house,2016-11-08 00:00:00,MN,6,tom emmer,2014,65.6
david snyder,d,house,2016-11-08 00:00:00,MN,6,tom emmer,2014,34.3
collin peterson,d,house,2016-11-08 00:00:00,MN,7,collin peterson,1990,52.5
dave hughes,r,house,2016-11-08 00:00:00,MN,7,collin peterson,1990,47.4
rick nolan,d,house,2016-11-08 00:00:00,MN,8,rick nolan,2012,50.2
stewart mills,r,house,2016-11-08 00:00:00,MN,8,rick nolan,2012,49.6
trent kelly,r,house,2016-11-08 00:00:00,MS,1,trent kelly,2015,68.7
jacob owens,d,house,2016-11-08 00:00:00,MS,1,trent kelly,2015,27.9
chase wilson,o,house,2016-11-08 00:00:00,MS,1,trent kelly,2015,2.1
bennie thompson,d,house,2016-11-08 00:00:00,MS,2,bennie thompson,1993,67.1
john bouie ii,r,house,2016-11-08 00:00:00,MS,2,bennie thompson,1993,29.1
gregg harper,r,house,2016-11-08 00:00:00,MS,3,gregg harper,2008,66.2
dennis quinn,d,house,2016-11-08 00:00:00,MS,3,gregg harper,2008,30.4
steven palazzo,r,house,2016-11-08 00:00:00,MS,4,steven palazzo,2010,65.0
mark gladney,d,house,2016-11-08 00:00:00,MS,4,steven palazzo,2010,27.8
ric mccluskey,o,house,2016-11-08 00:00:00,MS,4,steven palazzo,2010,5.3
lacy clay,d,house,2016-11-08 00:00:00,MO,1,lacy clay,2000,75.5
steven g bailey,r,house,2016-11-08 00:00:00,MO,1,lacy clay,2000,20.0
robb cunningham,o,house,2016-11-08 00:00:00,MO,1,lacy clay,2000,4.6
ann wagner,r,house,2016-11-08 00:00:00,MO,2,ann wagner,2012,58.5
jim higgins,o,house,2016-11-08 00:00:00,MO,2,ann wagner,2012,2.9
bill otto,d,house,2016-11-08 00:00:00,MO,2,ann wagner,2012,37.7
blaine luetkemeyer,r,house,2016-11-08 00:00:00,MO,3,blaine luetkemeyer,2008,67.8
kevin miller,d,house,2016-11-08 00:00:00,MO,3,blaine luetkemeyer,2008,27.9
dan hogan,o,house,2016-11-08 00:00:00,MO,3,blaine luetkemeyer,2008,3.3
vicky hartzler,r,house,2016-11-08 00:00:00,MO,4,vicky hartzler,2010,67.8
gordon christensen,d,house,2016-11-08 00:00:00,MO,4,vicky hartzler,2010,27.8
mark bliss,o,house,2016-11-08 00:00:00,MO,4,vicky hartzler,2010,4.3
emanuel cleaver,d,house,2016-11-08 00:00:00,MO,5,emanuel cleaver,2004,58.8
jacob turk,r,house,2016-11-08 00:00:00,MO,5,emanuel cleaver,2004,38.2
roy welborn,o,house,2016-11-08 00:00:00,MO,5,emanuel cleaver,2004,3.0
sam graves,r,house,2016-11-08 00:00:00,MO,6,sam graves,2000,68.0
david blackwell,d,house,2016-11-08 00:00:00,MO,6,sam graves,2000,28.4
russ monchil,o,house,2016-11-08 00:00:00,MO,6,sam graves,2000,2.3
billy long,r,house,2016-11-08 00:00:00,MO,7,billy long,2010,67.5
genevieve williams,d,house,2016-11-08 00:00:00,MO,7,billy long,2010,27.4
benjamin brixey,o,house,2016-11-08 00:00:00,MO,7,billy long,2010,5.1
jason t smith,r,house,2016-11-08 00:00:00,MO,8,jason smith,2013,74.4
dave cowell,d,house,2016-11-08 00:00:00,MO,8,jason smith,2013,22.7
jonathan shell,o,house,2016-11-08 00:00:00,MO,8,jason smith,2013,2.9
ryan zinke,r,house,2016-11-08 00:00:00,MT,0,ryan zinke,2014,56.2
denise juneau,d,house,2016-11-08 00:00:00,MT,0,ryan zinke,2014,40.5
rick breckenridge,o,house,2016-11-08 00:00:00,MT,0,ryan zinke,2014,3.3
jeff fortenberry,r,house,2016-11-08 00:00:00,NE,1,jeff fortenberry,2004,69.5
daniel wik,d,house,2016-11-08 00:00:00,NE,1,jeff fortenberry,2004,30.5
don bacon,r,house,2016-11-08 00:00:00,NE,2,brad ashford,2014,48.9
brad ashford,d,house,2016-11-08 00:00:00,NE,2,brad ashford,2014,47.7
steven laird,o,house,2016-11-08 00:00:00,NE,2,brad ashford,2014,3.3
adrian smith,r,house,2016-11-08 00:00:00,NE,3,adrian smith,2006,100
dina titus,d,house,2016-11-08 00:00:00,NV,1,dina titus,2012,61.9
mary perry,r,house,2016-11-08 00:00:00,NV,1,dina titus,2012,28.8
mark amodei,r,house,2016-11-08 00:00:00,NV,2,mark amodei,2011,58.3
chip evans,d,house,2016-11-08 00:00:00,NV,2,mark amodei,2011,36.9
jacky rosen,d,house,2016-11-08 00:00:00,NV,3,joe heck,2010,47.2
danny tarkanian,r,house,2016-11-08 00:00:00,NV,3,joe heck,2010,46.0
ruben kihuen,d,house,2016-11-08 00:00:00,NV,4,cresent hardy,2014,48.5
cresent hardy,r,house,2016-11-08 00:00:00,NV,4,cresent hardy,2014,44.5
steve brown,o,house,2016-11-08 00:00:00,NV,4,cresent hardy,2014,3.8
carol sheaporter,d,house,2016-11-08 00:00:00,NH,1,frank guinta,2014,44.3
frank guinta,r,house,2016-11-08 00:00:00,NH,1,frank guinta,2014,43.0
ann mclane kuster,d,house,2016-11-08 00:00:00,NH,2,ann mclane kuster,2012,49.8
jim lawrence,r,house,2016-11-08 00:00:00,NH,2,ann mclane kuster,2012,45.3
donald norcross,d,house,2016-11-08 00:00:00,NJ,1,donald norcross,2014,60.0
bob patterson,r,house,2016-11-08 00:00:00,NJ,1,donald norcross,2014,36.8
bill sihr,o,house,2016-11-08 00:00:00,NJ,1,donald norcross,2014,0.8
frank lobiondo,r,house,2016-11-08 00:00:00,NJ,2,frank lobiondo,1994,59.2
david cole,d,house,2016-11-08 00:00:00,NJ,2,frank lobiondo,1994,37.2
john ordille,o,house,2016-11-08 00:00:00,NJ,2,frank lobiondo,1994,1.3
tom macarthur,r,house,2016-11-08 00:00:00,NJ,3,tom macarthur,2014,59.3
fred lavergne,d,house,2016-11-08 00:00:00,NJ,3,tom macarthur,2014,38.9
chris smith,r,house,2016-11-08 00:00:00,NJ,4,chris smith,1980,63.7
lorna phillipson,d,house,2016-11-08 00:00:00,NJ,4,chris smith,1980,33.5
jeremy marcus,o,house,2016-11-08 00:00:00,NJ,4,chris smith,1980,1.0
josh gottheimer,d,house,2016-11-08 00:00:00,NJ,5,scott garrett,2002,51.1
scott garrett,r,house,2016-11-08 00:00:00,NJ,5,scott garrett,2002,46.7
claudio belusic,o,house,2016-11-08 00:00:00,NJ,5,scott garrett,2002,2.2
frank pallone,d,house,2016-11-08 00:00:00,NJ,6,frank pallone,1988,63.7
brent sonnekschmelz,r,house,2016-11-08 00:00:00,NJ,6,frank pallone,1988,34.9
judy shamy,o,house,2016-11-08 00:00:00,NJ,6,frank pallone,1988,0.7
rajit malliah,o,house,2016-11-08 00:00:00,NJ,6,frank pallone,1988,0.7
leonard lance,r,house,2016-11-08 00:00:00,NJ,7,leonard lance,2008,54.1
peter jacob,d,house,2016-11-08 00:00:00,NJ,7,leonard lance,2008,43.1
dan oneill,o,house,2016-11-08 00:00:00,NJ,7,leonard lance,2008,1.6
albio sires,d,house,2016-11-08 00:00:00,NJ,8,albio sires,2006,77.0
agha khan,r,house,2016-11-08 00:00:00,NJ,8,albio sires,2006,18.5
dan delaney,o,house,2016-11-08 00:00:00,NJ,8,albio sires,2006,2.0
bill pascrell,d,house,2016-11-08 00:00:00,NJ,9,bill pascrell,1996,69.7
hector castillo,r,house,2016-11-08 00:00:00,NJ,9,bill pascrell,1996,28.0
diego rivera,o,house,2016-11-08 00:00:00,NJ,9,bill pascrell,1996,1.4
donald payne jr,d,house,2016-11-08 00:00:00,NJ,10,donald payne jr,2012,85.7
david pinckney,r,house,2016-11-08 00:00:00,NJ,10,donald payne jr,2012,11.9
rodney frelinghuysen,r,house,2016-11-08 00:00:00,NJ,11,rodney frelinghuysen,1994,58.0
joseph wenzel,d,house,2016-11-08 00:00:00,NJ,11,rodney frelinghuysen,1994,38.9
jeff hetrick,o,house,2016-11-08 00:00:00,NJ,11,rodney frelinghuysen,1994,1.0
bonnie watson coleman,d,house,2016-11-08 00:00:00,NJ,12,bonnie watson coleman,2014,62.9
steven uccio,r,house,2016-11-08 00:00:00,NJ,12,bonnie watson coleman,2014,32.0
thomas fitzpatrick,o,house,2016-11-08 00:00:00,NJ,12,bonnie watson coleman,2014,0.9
steven welzer,o,house,2016-11-08 00:00:00,NJ,12,bonnie watson coleman,2014,0.7
michelle lujan grisham,d,house,2016-11-08 00:00:00,NM,1,michelle lujan grisham,2012,65.1
richard priem,r,house,2016-11-08 00:00:00,NM,1,michelle lujan grisham,2012,34.9
steve pearce,r,house,2016-11-08 00:00:00,NM,2,steve pearce,2010,62.7
merrie lee soules,d,house,2016-11-08 00:00:00,NM,2,steve pearce,2010,37.3
ben ray lujan,d,house,2016-11-08 00:00:00,NM,3,ben ray lujan,2008,62.4
michael romero,r,house,2016-11-08 00:00:00,NM,3,ben ray lujan,2008,37.6
lee zeldin,r,house,2016-11-08 00:00:00,NY,1,lee zeldin,2014,58.9
anna throneholst,d,house,2016-11-08 00:00:00,NY,1,lee zeldin,2014,41.0
peter king,r,house,2016-11-08 00:00:00,NY,2,peter king,1992,62.4
duwayne gregory,d,house,2016-11-08 00:00:00,NY,2,peter king,1992,37.5
tom suozzi,d,house,2016-11-08 00:00:00,NY,3,steve israel,2000,52.8
jack martins,r,house,2016-11-08 00:00:00,NY,3,steve israel,2000,47.2
kathleen rice,d,house,2016-11-08 00:00:00,NY,4,kathleen rice,2014,59.5
david gurfein,r,house,2016-11-08 00:00:00,NY,4,kathleen rice,2014,40.4
gregory meeks,d,house,2016-11-08 00:00:00,NY,5,gregory meeks,1998,85.4
michael oreilly,r,house,2016-11-08 00:00:00,NY,5,gregory meeks,1998,13.0
frank francois,o,house,2016-11-08 00:00:00,NY,5,gregory meeks,1998,1.4
grace meng,d,house,2016-11-08 00:00:00,NY,6,grace meng,2012,72.1
danniel s maio,r,house,2016-11-08 00:00:00,NY,6,grace meng,2012,26.7
nydia velazquez,d,house,2016-11-08 00:00:00,NY,7,nydia velazquez,1992,90.7
allan e romaguera,r,house,2016-11-08 00:00:00,NY,7,nydia velazquez,1992,9.2
hakeem jeffries,d,house,2016-11-08 00:00:00,NY,8,hakeem jeffries,2012,93.2
daniel cavanagh,o,house,2016-11-08 00:00:00,NY,8,hakeem jeffries,2012,6.7
yvette clarke,d,house,2016-11-08 00:00:00,NY,9,yvette clarke,2006,92.3
jerry nadler,d,house,2016-11-08 00:00:00,NY,10,jerry nadler,1992,78.0
phillip rosenthal,r,house,2016-11-08 00:00:00,NY,10,jerry nadler,1992,21.9
dan donovan,r,house,2016-11-08 00:00:00,NY,11,dan donovan,2015,61.5
richard reichard,d,house,2016-11-08 00:00:00,NY,11,dan donovan,2015,36.7
henry bardel,o,house,2016-11-08 00:00:00,NY,11,dan donovan,2015,1.5
carolyn maloney,d,house,2016-11-08 00:00:00,NY,12,carolyn maloney,1992,83.1
robert ardini,r,house,2016-11-08 00:00:00,NY,12,carolyn maloney,1992,16.8
adriano espaillat,d,house,2016-11-08 00:00:00,NY,13,charles rangel,1970,88.6
robert a evans jr,r,house,2016-11-08 00:00:00,NY,13,charles rangel,1970,6.9
daniel rivera,o,house,2016-11-08 00:00:00,NY,13,charles rangel,1970,3.2
joe crowley,d,house,2016-11-08 00:00:00,NY,14,joe crowley,1998,82.8
frank spotorno,r,house,2016-11-08 00:00:00,NY,14,joe crowley,1998,17.1
jose serrano,d,house,2016-11-08 00:00:00,NY,15,jose serrano,1990,95.2
alejandro vega,r,house,2016-11-08 00:00:00,NY,15,jose serrano,1990,3.5
eliot engel,d,house,2016-11-08 00:00:00,NY,16,eliot engel,1988,94.4
nita lowey,d,house,2016-11-08 00:00:00,NY,17,nita lowey,1988,99.1
sean patrick maloney,d,house,2016-11-08 00:00:00,NY,18,sean patrick maloney,2012,55.6
phil oliva,r,house,2016-11-08 00:00:00,NY,18,sean patrick maloney,2012,44.4
john faso,r,house,2016-11-08 00:00:00,NY,19,chris gibson,2010,54.2
zephyr teachout,d,house,2016-11-08 00:00:00,NY,19,chris gibson,2010,45.7
paul tonko,d,house,2016-11-08 00:00:00,NY,20,paul tonko,2008,67.9
francis j vitollo,r,house,2016-11-08 00:00:00,NY,20,paul tonko,2008,32.1
elise stefanik,r,house,2016-11-08 00:00:00,NY,21,elise stefanik,2014,65.3
mike derrick,d,house,2016-11-08 00:00:00,NY,21,elise stefanik,2014,30.1
matt funiciello,o,house,2016-11-08 00:00:00,NY,21,elise stefanik,2014,4.6
claudia tenney,r,house,2016-11-08 00:00:00,NY,22,richard hanna,2010,46.5
kim myers,d,house,2016-11-08 00:00:00,NY,22,richard hanna,2010,41.0
martin babinec,o,house,2016-11-08 00:00:00,NY,22,richard hanna,2010,11.8
tom reed,r,house,2016-11-08 00:00:00,NY,23,tom reed,2010,57.6
john plumb,d,house,2016-11-08 00:00:00,NY,23,tom reed,2010,42.4
john katko,r,house,2016-11-08 00:00:00,NY,24,john katko,2014,60.5
colleen deacon,d,house,2016-11-08 00:00:00,NY,24,john katko,2014,39.4
louise slaughter,d,house,2016-11-08 00:00:00,NY,25,louise slaughter,1986,56.1
mark assini,r,house,2016-11-08 00:00:00,NY,25,louise slaughter,1986,43.8
brian higgins,d,house,2016-11-08 00:00:00,NY,26,brian higgins,2004,74.6
shelly shratz,r,house,2016-11-08 00:00:00,NY,26,brian higgins,2004,25.4
chris collins,r,house,2016-11-08 00:00:00,NY,27,chris collins,2012,67.2
diana kastenbaum,d,house,2016-11-08 00:00:00,NY,27,chris collins,2012,32.8
g k butterfield,d,house,2016-11-08 00:00:00,NC,1,g k butterfield,2004,68.6
h powell dew,r,house,2016-11-08 00:00:00,NC,1,g k butterfield,2004,29.0
j j summerell,o,house,2016-11-08 00:00:00,NC,1,g k butterfield,2004,2.4
george holding,r,house,2016-11-08 00:00:00,NC,2,renee ellmers,2010,56.7
john mcneil,d,house,2016-11-08 00:00:00,NC,2,renee ellmers,2010,43.3
walter b jones jr,r,house,2016-11-08 00:00:00,NC,3,walter b jones jr,1994,67.3
ernest reeves,d,house,2016-11-08 00:00:00,NC,3,walter b jones jr,1994,32.7
david price,d,house,2016-11-08 00:00:00,NC,4,david price,1996,68.2
sue googe,r,house,2016-11-08 00:00:00,NC,4,david price,1996,31.8
virginia foxx,r,house,2016-11-08 00:00:00,NC,5,virginia foxx,2004,58.4
josh brannon,d,house,2016-11-08 00:00:00,NC,5,virginia foxx,2004,41.6
mark walker,r,house,2016-11-08 00:00:00,NC,6,mark walker,2014,59.2
pete glidewell,d,house,2016-11-08 00:00:00,NC,6,mark walker,2014,40.8
david rouzer,r,house,2016-11-08 00:00:00,NC,7,david rouzer,2014,60.9
j wesley casteen,d,house,2016-11-08 00:00:00,NC,7,david rouzer,2014,39.1
richard hudson,r,house,2016-11-08 00:00:00,NC,8,richard hudson,2012,58.8
thomas mills,d,house,2016-11-08 00:00:00,NC,8,richard hudson,2012,41.2
robert pittenger,r,house,2016-11-08 00:00:00,NC,9,robert pittenger,2012,58.2
christian cano,d,house,2016-11-08 00:00:00,NC,9,robert pittenger,2012,41.8
patrick mchenry,r,house,2016-11-08 00:00:00,NC,10,patrick mchenry,2004,63.1
andy millard,d,house,2016-11-08 00:00:00,NC,10,patrick mchenry,2004,36.9
mark meadows,r,house,2016-11-08 00:00:00,NC,11,mark meadows,2012,64.1
rick bryson,d,house,2016-11-08 00:00:00,NC,11,mark meadows,2012,35.9
alma adams,d,house,2016-11-08 00:00:00,NC,12,alma adams,2014,67.0
leon threatt,r,house,2016-11-08 00:00:00,NC,12,alma adams,2014,33.0
ted budd,r,house,2016-11-08 00:00:00,NC,13,george holding,2012,56.1
bruce davis,d,house,2016-11-08 00:00:00,NC,13,george holding,2012,43.9
kevin cramer,r,house,2016-11-08 00:00:00,ND,0,kevin cramer,2012,69.1
chase iron eyes,d,house,2016-11-08 00:00:00,ND,0,kevin cramer,2012,23.8
jack seaman,o,house,2016-11-08 00:00:00,ND,0,kevin cramer,2012,7.0
steve chabot,r,house,2016-11-08 00:00:00,OH,1,steve chabot,2010,59.2
michele young,d,house,2016-11-08 00:00:00,OH,1,steve chabot,2010,40.8
brad wenstrup,r,house,2016-11-08 00:00:00,OH,2,brad wenstrup,2012,65.0
william r smith,d,house,2016-11-08 00:00:00,OH,2,brad wenstrup,2012,32.8
joyce beatty,d,house,2016-11-08 00:00:00,OH,3,joyce beatty,2012,68.6
